ANNEE;COLL_NOM;COLL_SIRET;COLL_TYPE;ACTE_DATE;ACTE_REF;ATTRIB_NOM;ATTRIB_SIRET;SUB_OBJ;SUB_MONTANT;Notification à la commission Européenne
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0097;CERCLE HOTELS POITIERS;74993629000000.0;Le Cercle Hôtelier, organe de réflexion, de concertation et d'échanges sur le tourisme, qui défend, promeut et anime l'hôtellerie, représente l'ensemble de ses membres. Il souhaite devenir un acteur du développement touristique du département en s'ouvrant à l'ensemble des professionnels de la Vienne;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;ACCUEIL DES VILLES FRANCAISES (A.V.F.) POITIERS;30988083900000.0;"Aide au fonctionnement de cette association qui propose un accueil intergénérationnel des nouveaux arrivants à Poitiers par des activités en journée, le soir, les week-ends sur toute l'année et des circuits ""Découverte de Poitiers"".";750.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;ASSOCIATION VOIX PUBLIQUES FESTIVAL DES AGITATEURS DE SENS;49862056600000.0;Aide au fonctionnement de cette association qui organise chaque année le festival Voix Publique. Cette manifestation qui a lieu du 5 au 12 mars propose  un programme diversifié (expositions, conférences, cafés-débat, concerts, ateliers, témoignages, films, spectacles).;2500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;COMITE D'ACTION DE POITIERS OUEST (CAPO);49407997300000.0;Aide au fonctionnement de cette association qui propose des animations de quartier ainsi que la rédaction et l'édition d'un journal distribué aux habitants du quartier de Poitiers Ouest.;1900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;COMITE DE QUARTIER DE BLOSSAC DU BOURG SAINT HILAIRE ET DE RIVAUD;43995273000000.0;Aide au fonctionnement du comité de quartier qui organise diverses manifestations et animations pour les habitants.;300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;COMITE DE QUARTIER DE SAINT ELOI;49263383900000.0;Aide au fonctionnement du comité de quartier de Saint Eloi qui organise plusieurs manifestations sur l'année et notamment une importante fête de quartier au mois de mai proposant des activités gratuites aux habitants.;3600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;LES RESTAURANTS DU COEUR LES RELAIS DU COEUR DE LA VIENNE;38436683700000.0;Accueil et distribution de repas chauds à consommer sur place pour les gens de la rue, aide à la personne , aide à l'insertion.;5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0111;ASSOCIATION DES ARTISANS COMMERCANTS DU MARCHE NOTRE DAME DE POITIERS;51456791600000.0;Cette subvention est destinée au financement des opérations de promotion des commerçants de l'association.;4000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0111;UNION FEDERALE DES CONSOMMATEURS QUE CHOISIR DE LA VIENNE;34132335000000.0;Cette demande de subvention est faite dans le but d'aider l'association à subvenir aux différentes dépenses dont elle a à faire face aussi bien pour son fonctionnement que son équipement mais également pour faire face aux dépenses liées à l'emploi d'un CDI à temps plein et à l'aide de stagiaires rémunérés dans le domaine du droit, pour la défense des consommateurs.;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0048;POITIERS MOUNDOU;49481873500000.0;Appui aux investissements réalisés pour l'aménagement de bibliothèques scolaires (écoles Henri Dunant et Lac Taba) et pour l'amélioration de leurs conditions d'utilisation (alimentation électrique dans les écoles Ouhoud, Djarabé, Cadres, Henri Dunant et Lac Taba).;2400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION CULTURELLE ET SPORTIVE DES ECOLES PUBLIQUES DE POITIERS - ACSEP;38058767500100.0;Mise en place d'activités sportives et citoyennes sur le temps périscolaire (pause méridienne et soir) dans 15 écoles élémentaires et maternelles en quartiers du Contrat de Ville. Visent à permettre aux enfants des quartiers prioritaires d'accéder aux pratiques sportives et à utiliser le sport comme moyen d'éducation au respect, au civisme, à la tolérance et à la citoyenneté. S'inscrivent dans le PEG et le PEDT de la Ville de Poitiers.;9700.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DE GESTION ET D'ANIMATION DE LA MAISON DE LA GIBAUDERIE;47858355200000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;170685.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DES CENTRES SOCIOCULTURELS DES 3 CITES;39357424900000.0;Subvention pour le financement du périscolaire pour l'accueil des enfants qui fréquentent les écoles élémentaires du quartier (matin, midi et soir) avec une partie prise en charge par le Contrat Enfance Jeunesse;117918.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;Aide pour permettre le bon fonctionnement et l'animation du Conseil Citoyen de Poitiers Ouest;1400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;"CHANTIERS A POITIERS OUEST
Cette démarche est pour l'association l'opportunité de permettre à des jeunes 11-17 ans de s'investir pour le bien commun et de donner du temps pour l'intérêt général.
Ce qui est pour nous une première accroche pour amener certains jeunes à s'investir sur les actions jeunesse. 
Les chantiers sont d'excellents outils éducatifs permettant aux adolescents de se sentir utiles et de gagner en estime de soi. L'implication des adolescents permet de valoriser l'image des jeunes aux yeux de tous (habitants, partenaires, parents ) et d'en sortir grandis.
La priorité est de donner à ces jeunes, en contrepartie de travaux réalisés, la possibilité de participer à des actions de loisirs, sportives, artistiques et culturelles ou de partir en séjour pour favoriser les rencontres et la découverte de nouveaux environnements.
Les differents chantiers :
- Chantiers de loisirs : l'association met en place un à deux chantiers à chaque période de vacances pour répondre à la demande de plus en plus importante des jeunes du quartier de Bel Air.
- Chantiers participatifs : Les jeunes et leurs parents s'engagent dans une réflexion autour de l'accompagnement des adolescents vers plus d'autonomie grâce notamment aux actions d'autofinancement. 
- Chantiers citoyens : Cette nouvelle action vise à investir les jeunes du territoire de Poitiers Ouest en s'impliquant dans des associations du quartier à but non lucratif.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;"Les différents acteurs locaux de Poitiers Ouest (écoles, APE, éducateurs de rue, service sociaux) et les familles échangent à travers différents lieux ou instances. 
Il en ressort des constats partagés et des propositions de projets sur des problématiques du territoire.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Aide au dispositif Bourse Spectacles / Joker géré par le Centre d'Animation de Beaulieu. Ce dispositif permet l'inscription et l'accompagnement de publics en situation de précarité dans la découverte et l'accès à l'environnement culturel local.;22000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;"Mise en oeuvre de chantiers loisirs en direction des adolescents
Le centre d'animation de Beaulieu propose à 5 ou 7 jeunes de participer à un ou plusieurs chantiers sur chaque période de vacances scolaires.
Lors de ces chantiers loisirs, chaque jeune se verra allouer la somme de 40 euros en capital loisirs qu'il pourra utiliser pour financer ses différentes actions au sein du secteur jeunesse.
L'association proposera  4 chantiers avec le service des sports, 2 chantiers avec le service des espaces verts et au moins 1 avec Ekidom.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE LOCAL;30629266500000.0;Financement décalé du CLAS de l'école Damien ALLARD - J. FERRY 2016-2017, issu d'un travail partenarial adossé à la Coordination éducative territoriale du Centre Ville.;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;"Apprentissage de techniques de bien-être aux enfants, animateurs(trices), enseignant(e)s pendant les temps scolaire et /ou périscolaire (écoles Micromegas et Pablo Neruda). Développement des intelligences kinesthésique, spatiale, linguistique, intra et inter-personnelles pour une meilleure concentration, un climat ""classe"" et ""activité pédagogique"" serein.";300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;COMITE D'HYGIENE BUCCO-DENTAIRE DE LA VIENNE;33127934900000.0;Il s'agit de participer au financement d'une action de dépistage et d'information bucco dentaire auprès des enfants de CP des zones prioritaires de la ville de Poitiers;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;ZAAMA-FASO (UN MONDE SANS FRONTIERE);53216216100000.0;Organisation du festival Zaka Africa à Poitiers, quartier 3 cites;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0130;SOCIETE DES ANTIQUAIRES DE L'OUEST - SAO;78156498400000.0;"Réalisation des deux bulletins intitulés ""Revue Historique du Centre Ouest""";18000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;Demande de subvention dans le cadre de l'accueil périscolaire à l'école élémentaire Micromégas;62000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0184;KALINKA;81356660100000.0;Développer les échanges culturels et linguistiques franco-russes via l'organisation d'un festival de cinéma, d'un club de lecture, de festivités diverses, de cours de langue russe et d'ateliers de cuisine.;800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;CENTRE FAMILIAL;33897900800000.0;Soutien financier accordé aux sorties et aux vacances des familles.;8500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;POURQUOI PAS LA RUCHE;34161302400000.0;Organisation de sorties loisirs, culturelles et touristiques pour les familles et les personnes isolées adhérentes à l'association.;4600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0130;CENTRE D'ETUDES SUPERIEURES DE MUSIQUE ET DE DANSE - CESMD;35315068300000.0;Soutien au développement d'actions culturelles et de partenariats avec des structures et associations culturelles de Poitiers;15000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;ASSOCIATION SPORTIVE ASPTT DE POITIERS;78156488500000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;21320.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;ENTENTE POITIERS ATHLE 86 - EPA 86;79749415000000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;10000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;POITIERS ETUDIANTS CLUB;39201168000000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;10800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;STADE POITEVIN HOCKEY CLUB - SPHC;33496296600000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;7600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;STADE POITEVIN TRIATHLON;41127629800000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;5200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0391;ASSOCIATION POITEVINE DES AMIS DU THEATRE POPULAIRE;49396736800000.0;Soutien à l'activité de diffusion de spectacles de théâtre - saison 2016-2017.;15000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0391;ATELIERS MUSICAUX SYRINX;32565605600000.0;Gestion d'une école de musique associative, sensibilisation à la pratique amateur accompagnée par des professionnels.;25000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0391;JAZZ A POITIERS;41410504900000.0;Soutien à l'association pour ses actions de promotion et diffusion du jazz et des musiques actuelles : programmation de concerts à Carré Bleu, festival Bruisme, résidences de création, actions de médiation auprès de nouveaux publics.;36000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0391;L'OREILLE EST HARDIE - LE CONFORT MODERNE;32148689600000.0;Soutien à l'association pour ses actions de promotion et de diffusion des musiques actuelles et de l'art contemporain, ainsi que ses actions de médiation et les accueils en résidence.;94000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0394;COURONNERIES DEMAIN;81439055500000.0;Créée fin décembre 2015, Couronneries Demain met en oeuvre une nouvelle politique d'animation sur le quartier. Ne disposant d'aucun fonds de roulement, l'association a conservé l'ensemble des salariés de l'ancienne structure. Pour ces motifs, l'association sollicite pour la bonne gestion de sa trésorerie, une avance avant le vote du budget 2017. Cette subvention est attribuée au titre de l'année 2017 pour la période du 1er janvier au 30 juin.;500000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;GWAN YONG TAEKWONDO CLUB;81318398500000.0;"Organisation du troisième Open de Taekwondo de la Ville de Poitiers à Lawson Body les 11 et 12 mars 2017. 
250 combattants répartis sur 4 aires de combat de taekwondo sont attendus.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN ESCRIME;30179003600000.0;"Subvention affectée pour l'aide à l'emploi du maître d'armes diplômé qui a vocation à
coordoner les interventions de tous les enseignants afinn d'impluser une politique sportive adaptée aux différents publics concernés, tout en tenant compte des objectifs définis par la fédération et la ligue auxquelles est affilié le club.";3920.0;NON
